what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1415607466866
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1415607466879
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1415607466886
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1415607466890
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1415607466902
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1415607466902
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1415607466921
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1415607466939
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1415607466989
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1415607467009
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1415607467047
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1415607467081
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1415607467112
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1415607467127
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1415607467155
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1415607467171
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1415607467200
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1415607467248
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1415607467253
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1415607467259
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1415607467277
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1415607467277
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1415607467281
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1415607467284
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1415607467296
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1415607467297
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1415607467310
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1415607467322
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1415607467338
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1415607467380
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1415607467407
started,bundle,com.altera.sbtgui.integration,14.0.0.209,"com.altera.sbtgui.integration",1415607467407
started,bundle,com.altera.sbtgui.project,14.0.0.209,"com.altera.sbtgui.project",1415607467429
started,bundle,com.altera.systemconsole,14.0.0.209,"com.altera.systemconsole",1415607467430
started,bundle,com.altera.systemconsole.designs.plugin,14.0.0.209,"com.altera.systemconsole.designs.plugin",1415607467431
started,bundle,com.altera.utilities,14.0.0.209,"com.altera.utilities",1415607467431
os,sysinfo,,,"win32",1415607467594
arch,sysinfo,,,"x86_64",1415607467594
ws,sysinfo,,,"win32",1415607467594
locale,sysinfo,,,"en_US",1415607467594
processors,sysinfo,,,"4",1415607467594
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1415607467594
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1415607467594
java.specification.name,sysinfo,,,"Java Platform API Specification",1415607467594
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1415607467594
java.specification.version,sysinfo,,,"1.6",1415607467594
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1415607467594
java.version,sysinfo,,,"1.6.0_23",1415607467594
java.vm.info,sysinfo,,,"mixed mode",1415607467594
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1415607467594
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1415607467594
